Wavelength,Intensity
7.098642184016763395e+02,9.630502301061178994e-01
7.097442445716437760e+02,9.624780462130282377e-01
7.096241658465435194e+02,9.588950759449168526e-01
7.095041760745986039e+02,9.543859751721615048e-01
7.093841785613068396e+02,9.538525324443962727e-01
7.092641250390274763e+02,9.525365119913574707e-01
7.091441604244279233e+02,9.508173326375833900e-01
7.090241398576730489e+02,9.496604749077515173e-01
7.089040630107402876e+02,9.494556629987184193e-01
7.087840750588915171e+02,9.523286506478898517e-01
7.086640795037037606e+02,9.581046439559653960e-01
7.085440281754621310e+02,9.635038299274657492e-01
7.084240656966898086e+02,9.622084620358963836e-01
7.083040470967615647e+02,9.541927925916849906e-01
7.081839728579760731e+02,9.443671993522820829e-01
7.080639878603676607e+02,9.402899182083632734e-01
7.079439949922982578e+02,9.396716816402193029e-01
7.078239461822890917e+02,9.402666723781057945e-01
7.077039384837278249e+02,9.426480369470112697e-01
7.075839714715730224e+02,9.490728016135093759e-01
7.074639005676473289e+02,9.538332184518480972e-01
7.073439184417264869e+02,9.565438214161899877e-01
7.072238809683085492e+02,9.561256278082571614e-01
7.071038842291072797e+02,9.531261806099636802e-01
7.069838318280706062e+02,9.521561013860435629e-01
7.068638685580626770e+02,9.502629463636045326e-01
7.067438496827440986e+02,9.474766794003780523e-01
7.066238715566720430e+02,9.452571572386520016e-01
7.065038862381919671e+02,9.483730364307882965e-01
7.063837975435795897e+02,9.547092952516298414e-01
7.062637979571757114e+02,9.599129580325951316e-01
7.061438391346027856e+02,9.640524185633519982e-01
7.060238249413289395e+02,9.653002698203780874e-01
7.059037554545869853e+02,9.664901677842924199e-01
7.057837750251177340e+02,9.654090783534836628e-01
7.056637875671655138e+02,9.632368852392899639e-01
7.055437931086969456e+02,9.614921526121086304e-01
7.054237912761959706e+02,9.593387769247639918e-01
7.053037824993360800e+02,9.604580098553524570e-01
7.051837190640519566e+02,9.590951544532959616e-01
7.050637442241956023e+02,9.577728092222137501e-01
7.049437620902735944e+02,9.518314021859686225e-01
7.048237257988857891e+02,9.459568726771824254e-01
7.047037299789288909e+02,9.464296879071061319e-01
7.045837750104507222e+02,9.475696310888073182e-01
7.044637655834885663e+02,9.472684794332189018e-01
7.043437494028661376e+02,9.465422948134684100e-01
7.042237737083614775e+02,9.439380565657572442e-01
7.041036960918684144e+02,9.414419176547622614e-01
7.039837069970368475e+02,9.383179189706071233e-01
7.038637112274516312e+02,9.355672115567549296e-01
7.037437088108471244e+02,9.377663803490793315e-01
7.036237473059276226e+02,9.407177178752872404e-01
7.035037312629265216e+02,9.442836579058866420e-01
7.033837565540022752e+02,9.442636565440963858e-01
7.032637273950479084e+02,9.410609688340138002e-01
7.031437391939371082e+02,9.378562596892798808e-01
7.030237440810054750e+02,9.378227956420426281e-01
7.029037428814941677e+02,9.387651938276668773e-01
7.027837826417098768e+02,9.409492114022659504e-01
7.026637681395786785e+02,9.432021405108242940e-01
7.025437472350488406e+02,9.452758031664617588e-01
7.024237669266258308e+02,9.445346887047879614e-01
7.023037806367362919e+02,9.353742707371736076e-01
7.021837879947202055e+02,9.334263937783218168e-01
7.020637886304451740e+02,9.338365689914477352e-01
7.019437829693364392e+02,9.361109919592807138e-01
7.018238183270002537e+02,9.335566387645476416e-01
7.017038001384935342e+02,9.300417651496958316e-01
7.015838225942413828e+02,9.261803696558701393e-01
7.014637919882943606e+02,9.256755643962438773e-01
7.013438964963379476e+02,9.242890186908564454e-01
7.012239003609248584e+02,9.217768495959868247e-01
7.011038980887012713e+02,9.179052053910217168e-01
7.009838897070451367e+02,9.153255539892177772e-01
7.008638748470253859e+02,9.148493676859875690e-01
7.007439014714136647e+02,9.203392705421707953e-01
7.006239216400940677e+02,9.261780405114604653e-01
7.005038886662545110e+02,9.284942221934268103e-01
7.003839910027587621e+02,9.287819243886311638e-01
7.002639927452891015e+02,9.290723418554494017e-01
7.001439889333333895e+02,9.300531724349502261e-01
7.000239788030511363e+02,9.319403869749034452e-01
6.999040098070593103e+02,9.322658663426277581e-01
6.997839878969203937e+02,9.334362820395910587e-01
6.996640541407743967e+02,9.366962339258247949e-01
6.995440671300842723e+02,9.394477277758225275e-01
6.994240746954098995e+02,9.413298977692901026e-01
6.993040760744451063e+02,9.422416923484128182e-01
6.991841186222059150e+02,9.392187243271977737e-01
6.990641554005383114e+02,9.356512475968362663e-01
6.989441391415722364e+02,9.345860592831878311e-01
6.988241644786223787e+02,9.347236598959879350e-01
6.987042306023607807e+02,9.379763440373355410e-01
6.985841973279841568e+02,9.409147253408653988e-01
6.984642052885437806e+02,9.424303051590132707e-01
6.983443012831855867e+02,9.438752819847268105e-01
6.982242976318874526e+02,9.450060343954230779e-01
6.981042884281960141e+02,9.435581643839745514e-01
6.979843676364159819e+02,9.415000698347840702e-01
6.978643473765836234e+02,9.404485964258266772e-01
6.977443679924848539e+02,9.454760604667551416e-01
6.976244302485192748e+02,9.515859669945535559e-01
6.975044403148099263e+02,9.523103867009677925e-01
6.973844445658882023e+02,9.517677918962687000e-01
6.972644900969992250e+02,9.522308446858196440e-01
6.971445302271870332e+02,9.554350708516247126e-01
6.970245183397263418e+02,9.591185008671768708e-01
6.969045940004270960e+02,9.611885304963522225e-01
6.967845710859527344e+02,9.600066123093777826e-01
6.966646364927371451e+02,9.607250601099652787e-01
6.965446496298726515e+02,9.595813059323580196e-01
6.964247040906734583e+02,9.553091871718553119e-01
6.963047529153276400e+02,9.536927304279556594e-01
6.961847969130387810e+02,9.548388118630561916e-01
6.960647888131422860e+02,9.575421654709908026e-01
6.959448685792307288e+02,9.571550544833630214e-01
6.958248502091323644e+02,9.540402370621209327e-01
6.957049196943015659e+02,9.509381901902785872e-01
6.955849372215503763e+02,9.480238516294117179e-01
6.954649965166433958e+02,9.451983138579530541e-01
6.953450039394457463e+02,9.428786296732660777e-01
6.952250991641965356e+02,9.425422752589045494e-01
6.951050961833919928e+02,9.418245283213033670e-01
6.949851350126003808e+02,9.405894269820673781e-01
6.948651684958575743e+02,9.406490386553757466e-01
6.947451974389456382e+02,9.413220175027147141e-01
6.946252674125120166e+02,9.419562141419849377e-01
6.945052861705632949e+02,9.449572250688486053e-01
6.943853459806988440e+02,9.447776325161792998e-01
6.942653550494823094e+02,9.435906224831016598e-01
6.941454051916305161e+02,9.441226668030685554e-01
6.940254971632541583e+02,9.442763842137997798e-01
6.939054910958014943e+02,9.438741782607059649e-01
6.937855731218410256e+02,9.463757758486063265e-01
6.936656041979362044e+02,9.514530627919853822e-01
6.935456301895304705e+02,9.535881037487010659e-01
6.934256976745288057e+02,9.524495177243481603e-01
6.933057604841914099e+02,9.544733818156676541e-01
6.931858186448891956e+02,9.563479078414763856e-01
6.930658260676939335e+02,9.555663438681734068e-01
6.929458746380810226e+02,9.544543673086057778e-01
6.928259651094010678e+02,9.565927437046615189e-01
6.927060045506333381e+02,9.604393544022467033e-01
6.925860394747775217e+02,9.602034913692336637e-01
6.924661155567567903e+02,9.577277232749032976e-01
6.923461415097091276e+02,9.573458271668864317e-01
6.922262086413697943e+02,9.587800054846532527e-01
6.921062717157685711e+02,9.612478083476275748e-01
6.919862836280326519e+02,9.589493633440457909e-01
6.918663375231138843e+02,9.560153322558687661e-01
6.917464329929346150e+02,9.496222067509200171e-01
6.916264777820845211e+02,9.464280829544884366e-01
6.915065645524824731e+02,9.492035590775458331e-01
6.913866007266173028e+02,9.533501508771884403e-01
6.912666785166211412e+02,9.520866676908363857e-01
6.911467057949623722e+02,9.462518749087217573e-01
6.910267750950322352e+02,9.427440561465278979e-01
6.909068397961124219e+02,9.441371763325916433e-01
6.907869003096388951e+02,9.457053179874177484e-01
6.906669566616507154e+02,9.507218909232496573e-01
6.905470088781708000e+02,9.541066343661567251e-01
6.904271027499993352e+02,9.572247354586791435e-01
6.903071463731930635e+02,9.563702441391067621e-01
6.901872316721340894e+02,9.564179269638174441e-01
6.900672671908832854e+02,9.558710874496945120e-01
6.899473444054943911e+02,9.530986063700643829e-01
6.898274176088985996e+02,9.509480171864601594e-01
6.897074864432335062e+02,9.485090193435326000e-01
6.895875513184406600e+02,9.463018575252840625e-01
6.894676122604018929e+02,9.474173676769099828e-01
6.893476692949822109e+02,9.484116571287924957e-01
6.892277224480300220e+02,9.477102187739206984e-01
6.891078169523317456e+02,9.477723191833561378e-01
6.889879079782569988e+02,9.459042361297449464e-01
6.888679947855256387e+02,9.430856881013389703e-01
6.887480777830369334e+02,9.413609053384648373e-01
6.886281110873684383e+02,9.423948972218181286e-01
6.885081865586566892e+02,9.438348823567973556e-01
6.883882579151453456e+02,9.431682930801308373e-01
6.882683259473114958e+02,9.427459097914059338e-01
6.881484353795858624e+02,9.438998860020458848e-01
6.880284952957914584e+02,9.474501281388305607e-01
6.879085973961417722e+02,9.510113062995948496e-01
6.877886500637133622e+02,9.524126762935767321e-01
6.876686995349394920e+02,9.507455965208341242e-01
6.875488358403206348e+02,9.463636181051582330e-01
6.874289231875665109e+02,9.415782756125978814e-01
6.873089612686509327e+02,9.380267385767308008e-01
6.871890869286020234e+02,9.357031107772494360e-01
6.870691633738059636e+02,9.382895662299990391e-01
6.869492363632873548e+02,9.421873784364279691e-01
6.868293059225792376e+02,9.424013129685692158e-01
6.867094173504667651e+02,9.392057570311092007e-01
6.865894797297845571e+02,9.388575178728595372e-01
6.864695391358628740e+02,9.421453199322696870e-01
6.863496852853631935e+02,9.426918804128178175e-01
6.862297376490563465e+02,9.376627829049809515e-01
6.861098771241797749e+02,9.323270860762230550e-01
6.859899225479066445e+02,9.285569199994820888e-01
6.858700102878315192e+02,9.260751700660762031e-01
6.857501395627973579e+02,9.266725583373141006e-01
6.856301753372172243e+02,9.303169017010226582e-01
6.855102981923589596e+02,9.317069012895193847e-01
6.853903723813298257e+02,9.299937756133987987e-01
6.852704889023824535e+02,9.281176684377028252e-01
6.851505568397308252e+02,9.282522568211639680e-01
6.850307118015527976e+02,9.261521580765085249e-01
6.849107735728168791e+02,9.247791512566060357e-01
6.847908773353678953e+02,9.244218319158944430e-01
6.846709776840708628e+02,9.248485412093632174e-01
6.845510750226171695e+02,9.233873408969045515e-01
6.844311697541513695e+02,9.239894886102826277e-01
6.843112607700919625e+02,9.254921088797111173e-01
6.841913941712674614e+02,9.258420342629162247e-01
6.840714797054422434e+02,9.256722869799128839e-01
